"V1","V2","V3","V4"
"LinReg DS","13","0.04","0.96"
"LinReg MS","13","0","0.92"
"DataSplitting","13","0.0384615384615385","1"
"MultipleDataSplitting","13","0","0.92"
"Knockoff","13","0.0416666666666667","0.92"
"BH","13","0","0.92"
