"Method","delta","fdp","power","mean_VIF","max_VIF"
"LinReg DS","9","0","1","1.49","1.69"
"LinReg MS","9","0","0.92","1.49","1.69"
"DataSplitting","9","0","1","1.49","1.69"
"MultipleDataSplitting","9","0","0.92","1.49","1.69"
"Knockoff","9","0","1","1.49","1.69"
"BH","9","0","1","1.49","1.69"
