"Method","Delta","FDP","Power"
"Boost DS",10,0,0.6
"Boost MS",10,0,0.56
"DataSplitting",10,0.3,0.84
"MultipleDataSplitting",10,0.130434782608696,0.8
"Knockoff",10,0.230769230769231,0.8
"Benjamini-Hochberg (BH)",10,0,0.72
