"Method","Delta","FDP","Power"
"Boost DS",13,0,0.56
"Boost MS",13,0,0.68
"DataSplitting",13,0.0869565217391304,0.84
"MultipleDataSplitting",13,0,0.88
"Knockoff",13,0.264705882352941,1
"Benjamini-Hochberg (BH)",13,0,0.84
