"V1","V2","V3","V4"
"LinReg DS","9","0.25","0.72"
"LinReg MS","9","0.142857142857143","0.72"
"DataSplitting","9","0.130434782608696","0.8"
"MultipleDataSplitting","9","0.05","0.76"
"Knockoff","9","0.0454545454545455","0.84"
"BH","9","0.0526315789473684","0.72"
