"V1","V2","V3","V4"
"LinReg DS","12","0.08","0.92"
"LinReg MS","12","0","0.96"
"DataSplitting","12","0","1"
"MultipleDataSplitting","12","0","0.96"
"Knockoff","12","0.21875","1"
"BH","12","0","1"
