"V1","V2","V3","V4"
"LinReg DS","12","0.130434782608696","0.8"
"LinReg MS","12","0","0.88"
"DataSplitting","12","0.0434782608695652","0.88"
"MultipleDataSplitting","12","0","0.84"
"Knockoff","12","0.214285714285714","0.88"
"BH","12","0","0.8"
