"V1","V2","V3","V4"
"LinReg DS","12","0","0.8"
"LinReg MS","12","0.0769230769230769","0.96"
"DataSplitting","12","0.166666666666667","1"
"MultipleDataSplitting","12","0.0740740740740741","1"
"Knockoff","12","0.0769230769230769","0.96"
"BH","12","0","0.96"
