"Method","Delta","FDP","Power"
"Mars DS",7,0,0.72
"Mars MS",7,0,0.68
"DataSplitting",7,0,0
"MultipleDataSplitting",7,0,0
"Knockoff",7,0.0833333333333333,0.44
"Benjamini-Hochberg (BH)",7,0,0
