"Method","Delta","FDP","Power"
"Mars DS",7,0,0.68
"Mars MS",7,0,0.72
"DataSplitting",7,0,0
"MultipleDataSplitting",7,0,0
"Knockoff",7,0.4,0.36
"Benjamini-Hochberg (BH)",7,0,0
