"Method","Delta","FDP","Power"
"Mars DS",7,0,0.8
"Mars MS",7,0,0.72
"DataSplitting",7,0,0
"MultipleDataSplitting",7,0,0
"Knockoff",7,0.153846153846154,0.44
"Benjamini-Hochberg (BH)",7,0,0
