"Method","Delta","FDP","Power"
"Mars DS",8,0,0.76
"Mars MS",8,0,0.68
"DataSplitting",8,0,0
"MultipleDataSplitting",8,0,0
"Knockoff",8,0.454545454545455,0.48
"Benjamini-Hochberg (BH)",8,0,0
