"Method","Delta","FDP","Power"
"Mars DS",8,0,0.76
"Mars MS",8,0,0.72
"DataSplitting",8,0,0
"MultipleDataSplitting",8,0,0
"Knockoff",8,0.0714285714285714,0.52
"Benjamini-Hochberg (BH)",8,0,0
