"Method","Delta","FDP","Power"
"Mars DS",7,0,0.8
"Mars MS",7,0,0.76
"DataSplitting",7,0,0
"MultipleDataSplitting",7,0,0
"Knockoff",7,0.0769230769230769,0.48
"Benjamini-Hochberg (BH)",7,0,0
