"Method","Delta","FDP","Power"
"Mars DS",8,0,0.8
"Mars MS",8,0,0.76
"DataSplitting",8,0,0
"MultipleDataSplitting",8,0,0
"Knockoff",8,0.352941176470588,0.44
"Benjamini-Hochberg (BH)",8,0,0
