"V1","V2","V3","V4"
"LinReg DS","12","0.153846153846154","0.88"
"LinReg MS","12","0","0.88"
"DataSplitting","12","0.08","0.92"
"MultipleDataSplitting","12","0.0833333333333333","0.88"
"Knockoff","12","0.115384615384615","0.92"
"BH","12","0","0.88"
