"V1","V2","V3","V4"
"LinReg DS","9","0","0.48"
"LinReg MS","9","0","0.52"
"DataSplitting","9","0.0588235294117647","0.64"
"MultipleDataSplitting","9","0.15","0.68"
"Knockoff","9","0.0952380952380952","0.76"
"BH","9","0","0.6"
