"V1","V2","V3","V4"
"LinReg DS","13","0.16","0.84"
"LinReg MS","13","0","0.84"
"DataSplitting","13","0.0434782608695652","0.88"
"MultipleDataSplitting","13","0.0434782608695652","0.88"
"Knockoff","13","0.08","0.92"
"BH","13","0","0.88"
