"Method","Delta","FDP","Power"
"Mars DS",13,0,0
"Mars MS",13,0,0.6
"DataSplitting",13,0,0
"MultipleDataSplitting",13,0,0
"Knockoff",13,0.875,0.2
"Benjamini-Hochberg (BH)",13,0,0
