"V1","V2","V3","V4"
"LinReg DS","12","0.08","0.92"
"LinReg MS","12","0","0.92"
"DataSplitting","12","0.225806451612903","0.96"
"MultipleDataSplitting","12","0.111111111111111","0.96"
"Knockoff","12","0.0769230769230769","0.96"
"BH","12","0","0.96"
