"V1","V2","V3","V4"
"LinReg DS","13","0","0.8"
"LinReg MS","13","0","0.88"
"DataSplitting","13","0.0740740740740741","1"
"MultipleDataSplitting","13","0.04","0.96"
"Knockoff","13","0.04","0.96"
"BH","13","0","0.96"
