"V1","V2","V3","V4"
"LinReg DS","12","0.136363636363636","0.76"
"LinReg MS","12","0","0.88"
"DataSplitting","12","0.193548387096774","1"
"MultipleDataSplitting","12","0","0.92"
"Knockoff","12","0.04","0.96"
"BH","12","0","0.92"
