"V1","V2","V3","V4"
"LinReg DS","12","0.214285714285714","0.88"
"LinReg MS","12","0","0.88"
"DataSplitting","12","0.178571428571429","0.92"
"MultipleDataSplitting","12","0.08","0.92"
"Knockoff","12","0.08","0.92"
"BH","12","0","0.88"
