"V1","V2","V3","V4"
"LinReg DS","13","0.136363636363636","0.76"
"LinReg MS","13","0.0476190476190476","0.8"
"DataSplitting","13","0.222222222222222","0.84"
"MultipleDataSplitting","13","0.130434782608696","0.8"
"Knockoff","13","0.266666666666667","0.88"
"BH","13","0","0.8"
