"V1","V2","V3","V4"
"LinReg DS","11","0.352941176470588","0.88"
"LinReg MS","11","0","0.96"
"DataSplitting","11","0.294117647058824","0.96"
"MultipleDataSplitting","11","0.172413793103448","0.96"
"Knockoff","11","0.0769230769230769","0.96"
"BH","11","0","0.96"
