"V1","V2","V3","V4"
"LinReg DS","13","0.1","0.72"
"LinReg MS","13","0","0.8"
"DataSplitting","13","0.111111111111111","0.96"
"MultipleDataSplitting","13","0.0454545454545455","0.84"
"Knockoff","13","0.115384615384615","0.92"
"BH","13","0","0.76"
