"Method","delta","fdp","power","mean_VIF","max_VIF"
"LinReg DS","8","0","0.96","1.5","1.71"
"LinReg MS","8","0","0.88","1.5","1.71"
"DataSplitting","8","0","0.96","1.5","1.71"
"MultipleDataSplitting","8","0","0.88","1.5","1.71"
"Knockoff","8","0.107142857142857","1","1.5","1.71"
"BH","8","0","0.96","1.5","1.71"
