"Method","delta","fdp","power","mean_VIF","max_VIF"
"LinReg DS","12","0","1","1.49","1.62"
"LinReg MS","12","0","0.92","1.49","1.62"
"DataSplitting","12","0","1","1.49","1.62"
"MultipleDataSplitting","12","0","0.92","1.49","1.62"
"Knockoff","12","0.0740740740740741","1","1.49","1.62"
"BH","12","0","1","1.49","1.62"
