"Method","delta","fdp","power","mean_VIF","max_VIF"
"LinReg DS","12","0","1","1.5","1.75"
"LinReg MS","12","0","0.92","1.5","1.75"
"DataSplitting","12","0","1","1.5","1.75"
"MultipleDataSplitting","12","0","0.92","1.5","1.75"
"Knockoff","12","0.107142857142857","1","1.5","1.75"
"BH","12","0","1","1.5","1.75"
