"Method","Delta","FDP","Power"
"Boost DS",13,0.477272727272727,0.92
"Boost MS",13,0.652777777777778,1
"DataSplitting",13,0.305555555555556,1
"MultipleDataSplitting",13,0,1
"Knockoff",13,0.0769230769230769,0.96
"Benjamini-Hochberg (BH)",13,0,0.96
