"Method","Delta","FDP","Power"
"Boost DS",12,0.269230769230769,0.76
"Boost MS",12,0.68,0.96
"DataSplitting",12,0.303030303030303,0.92
"MultipleDataSplitting",12,0.0769230769230769,0.96
"Knockoff",12,0,0.64
"Benjamini-Hochberg (BH)",12,0,0.96
