"Method","Delta","FDP","Power"
"Boost DS",7,0.743243243243243,0.76
"Boost MS",7,0.75,0.92
"DataSplitting",7,0.0476190476190476,0.8
"MultipleDataSplitting",7,0,0.8
"Knockoff",7,0,0.44
"Benjamini-Hochberg (BH)",7,0,0.8
