"Method","Delta","FDP","Power"
"Boost DS",8,0.424242424242424,0.76
"Boost MS",8,0.551020408163265,0.88
"DataSplitting",8,0.0434782608695652,0.88
"MultipleDataSplitting",8,0,0.84
"Knockoff",8,0,0.6
"Benjamini-Hochberg (BH)",8,0,0.84
