"Method","Delta","FDP","Power"
"Boost DS",7,0.448275862068966,0.64
"Boost MS",7,0.763440860215054,0.88
"DataSplitting",7,0.125,0.84
"MultipleDataSplitting",7,0,0.8
"Knockoff",7,0,0.6
"Benjamini-Hochberg (BH)",7,0,0.8
