"Method","Delta","FDP","Power"
"Boost DS",9,0.673076923076923,0.68
"Boost MS",9,0.779069767441861,0.76
"DataSplitting",9,0,0.68
"MultipleDataSplitting",9,0,0.68
"Knockoff",9,0,0.48
"Benjamini-Hochberg (BH)",9,0,0.72
