"Method","Delta","FDP","Power"
"Boost DS",9,0.529411764705882,0.96
"Boost MS",9,0.741935483870968,0.96
"DataSplitting",9,0.04,0.96
"MultipleDataSplitting",9,0,0.92
"Knockoff",9,0,0.6
"Benjamini-Hochberg (BH)",9,0,0.96
