"Method","delta","fdp","power","mean_VIF","max_VIF"
"LinReg DS","1","0","0","1.24","1.3"
"LinReg MS","1","0","0","1.24","1.3"
"DataSplitting","1","0","0","1.24","1.3"
"MultipleDataSplitting","1","0","0","1.24","1.3"
"Knockoff","1","0","0","1.24","1.3"
"BH","1","0","0.12","1.24","1.3"
