"Method","delta","fdp","power","mean_VIF","max_VIF"
"LinReg DS","1","0","0","1.24","1.33"
"LinReg MS","1","0","0","1.24","1.33"
"DataSplitting","1","0","0","1.24","1.33"
"MultipleDataSplitting","1","0.285714285714286","0.2","1.24","1.33"
"Knockoff","1","0","0","1.24","1.33"
"BH","1","0","0","1.24","1.33"
